metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
Merkezden sefer iptal komutu iletilmedi,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
esenler scada baglantisi kopmus alarm listesi bos,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
sisli peron sari cizgi sesli ikaz sistemi baslamiyo tren girerken,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Levent asansör önü ekran dondu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:gemini
Bozulmuş sarı çizgi lazer ikaz sistemi 1. peron.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Merkez CCTV kayıt cihazı dondu.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:gemini
Yolcu bilgilendirme sistemi ses gelmiyor yazılım,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:gemini
Görmüyor peronu CCTV-02 kamera açısı kaymış.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:gemini
psd 12 kilitlenmiyo topkapi peron,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
PSD acil açma bozuk,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:gemini
PID ekranları boş saat bilgisi yok,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:gemini
vagon ici gozlem kamerasi kararmis,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
SCADA alarm gelmiyor ağ sorunu şüphesi,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:gemini
Çalışmıyor duman algılama sensörleri teknik oda koridorunda.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
guvenlik kamerasi goruntusu gelmiyo merkeze,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Konulmalı daha çok buton acil durumlar için.,sinyalizasyon_haberlesme,3,suggestion,4,P3,2,devrik,missing:gemini
Kadıköy istasyonunda peron güvenlik kamerası görüntüsü bozuluyor.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
Bostancı CCTV-04 kamerası yönü kaymış,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:openrouter
bogazici uni pid reklam dondu sefer yok,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Gayrettepe acil yardım butonu kırık,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:gemini
kirazli istasyonu acil durum cikis kapisi alarm vermeden aciliyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Yangın algılama sensörü sürekli ötüyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
peron kapisi kapanma gecikiyo aksaray,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Ağ gecikmesi SCADA verisi geç geliyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:gemini
Topkapı sunucu hata,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:gemini
Basılmıyor acil durum butonu perondaki SOS-01 panosunda.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Kirazlı istasyonu imdat butonu arızalı,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Ağ yönlendirici donması,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:gemini
yenikapi peron 3 sari cizgi sensoru surekli yanlis alarm veriyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Çarşı istasyonu peron kapısı acil açma kolu kırıldı manuel müdahale imkansız.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,standart,relabel:gemini
Yanmıyor telsiz şarj ünitesinin ışıkları bilet holünde.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,missing:gemini
"Levent peron PID ekranları boş, veri akışı yok.",sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:openrouter
topkapi koridor cctv-03 kamerasi acisi kaymis duvar gosteriyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Kozyatağı M8 peron kapısı motor yuvası kırıldı kapı sallanıyor vida çıktığı görülüyor.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,standart,relabel:gemini
Bostancı istasyonu turnike bölgesindeki CAM-04 numaralı kamera görüntüsünde siyah şeritler oluşmaktadır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
Kamera CAM-12 görüntüsü bulanık veriyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:gemini
acil buton calismiyo kartal istasyon,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:gemini
4. Levent istasyonu mekanik odasındaki yangın algılama sensörü yanlış alarm vermeye devam etmektedir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
levent pid ekranlari dondu saat gostermiyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
PSD sensör algılamıyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Yangın ihbar butonu camı kırık,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
"Dudullu depo SCADA istasyonu PLC verisi okumuyor, zaman aşımı.",sinyalizasyon_haberlesme,3,fault_report,0,P2,1,standart,relabel:openrouter
Basamadı yolcu imdat butonuna mekanik arıza var.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:openrouter
levent perondaki acil telefon ahizesi kopuk merkeze ulasilamiyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Tünel ağzı kamera lensi kirli,sinyalizasyon_haberlesme,3,fault_report,0,P4,3,cok_kisa,relabel:openrouter
gayrettepe peron sari cizgi ihlal ikaz flasoru calismiyo yolcu riski,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:gemini
merkez sunucu baglantisi yavas veri gecikmeli,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
yenikapi gise girisi cctv-12 acisi reklam panosuyla kapanmis,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
"Parseller peron PID ekranı ""Veri yok"" ibaresi sabit duruyor.",sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:openrouter
Peron ekranı boş gösteriyor zaman doldu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:openrouter
1. peron acil durum butonu basılı,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Kartal depo SCADA arayüzünde sinyalizasyon verileri donup kaldı.,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,standart,relabel:openrouter
PSD rayı çıkık,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Sunucu bağlantı hatası,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:gemini
Sanayi Mahallesi kuzey giriş ağ kesildi,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:gemini
Kartal acil buton çağrısı yanıt vermiyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
PSD kapı parça döküldü Ataköy peron,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
PID yönetim paneli erişilemiyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:gemini
İstanbulkart okuyucu yanıt vermiyor giriş tornası,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
"İstanbulkart okuyucu yanıt vermiyor, giriş turnikesi.",elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
BSO-05 kart okumuyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Levent BSO-04 kart okumuyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
Bilet otomatı hata kodu,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
bilet otomati kartin okumuyor hata kodu 404,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Turnike 7 kart hatası,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Turnike 3 okuma hatası,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
kadikoy istasyonunda kart okuyucu nezman duzelir acaba?,elektronik_sistemler,4,information_request,2,P3,2,yazim_yanlisi,missing:gemini
Ekran hatası ne zaman giderilir?,elektronik_sistemler,4,information_request,2,P3,2,cok_kisa,missing:gemini
kirazli bso 2 kartin takili kaliyo hata 500,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Kart okumuyor ucret odendi bilet alamadi.,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
Mobil uygulama dondu bilet alınamıyor,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
imam hatip mobil qr kod uretmiyor hata,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
"Maslak koridor İstanbulkart okuyucu ""Kart geçersiz"" hatası veriyor sürekli.",elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
dudullu veritabani kilitli bilet satisi durdu,elektronik_sistemler,4,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Turnike sayacı sıfırlanmadı geçiş saymıyor,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
Ataköy gişe programı açılmıyor veritabanı hatası,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
BSO-08 yazıcı dondu,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
sisli mecidiyekoy bso parayi aldi bilet vermedi,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Veritabanı yavaşladı bilet sorgulanmıyor merkezi,elektronik_sistemler,4,fault_report,0,P2,1,devrik,relabel:gemini
"Kartal kuzey giriş BSO-07 otomatı banknot çekmiyor, hata veriyor.",elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
4 levent istasyonkart yazilimi guncelleme sonrasi hata,elektronik_sistemler,4,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
Hacıosman turnikelerindeki temassız kart okuma sorunu için sistem merkezinden bir müdahale yapılacak mı?,elektronik_sistemler,4,information_request,2,P3,2,standart,missing:gemini
Taksim giriş tornası kart tanımıyor yazılım,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
Yenikapı aktarma geçitlerde tornelit açılma komutunu almadığı bildirildi.,elektronik_sistemler,4,fault_report,0,P2,1,standart,relabel:openrouter
Göztepe gişe otomatı NFC modülü sürücü hatası veriyor.,elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
Levent BSO-01 iptal işlemi takıldı,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
Mobil uygulamada bilet görünmüyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Mobil uygulama giriş hatası,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
Turnike 4 bilgi talebi.,elektronik_sistemler,4,information_request,2,P3,2,cok_kisa,missing:gemini
gayretepe turnike okuyucu dondu yolcu gecemiyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Kadıköy gişe önü BSO ekran dondu,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
"Yenibosna İstanbulkart okuyucu ""Sınırsız geçiş"" kartını tanımıyor, hata veriyor.",elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
Ne zaman tamir olur turnike Taksim?,elektronik_sistemler,4,information_request,2,P3,2,devrik,missing:gemini
Yenikapı bilet holünde bulunan kart dolum cihazının arızası için teknik ekip ne zaman gelecek?,elektronik_sistemler,4,fault_report,0,P3,2,standart,missing:gemini
Hacıosman turnike kaçak geçiş sensörü arızalı.,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
"Gayrettepe İstanbulkart okuyucularında bakiye okunmuyor, hata kodu 500.",elektronik_sistemler,4,fault_report,0,P2,1,standart,relabel:openrouter
uskudar turnike 5 gecis onaylamiyor bekletiyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Bilet makinesi calismiyo pendik nakit odeme yok,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Bilet kesimi yavaş kuyruk uzadı Halkalı,elektronik_sistemler,4,complaint,3,P3,2,devrik,relabel:gemini
Kart basma makinesi kırık.,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,missing:gemini
gayrettepe bso 4 fis basmiyor kagit bitmis,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Kart basma cihazı bozuk.,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,missing:gemini
Bostancı Marmaray transfer bariyeri reader takozu kırık kart okumuyor mekanik engel var.,elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:gemini
Dolum cihazı ne zaman açılacak?,elektronik_sistemler,4,information_request,2,P3,2,cok_kisa,missing:gemini
Mobil bilet QR okunmuyor kamera yazılım,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
Turnike yazılımı kilitlendi geçiş açılmıyor,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
Sanayi Mahallesi turnike 3 yazılım reset atıyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
Kadıköy istasyonu turnike bölgesindeki QR okuyucuların güncellemesi bugün içerisinde tamamlanacak mı acaba?,elektronik_sistemler,4,information_request,2,P3,2,standart,missing:gemini
kirazi gişe onü bso dokunmatik tepki vermiyo,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Veri yedekleme başarısız hata logu doldu,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
haciosman biletmatik neden calismiyor nezaman gelir ekipler?,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
Şişhane istasyonunda tarife değişikliği sonrası biletmatiklerde yoğunluk yaşandı.,elektronik_sistemler,4,complaint,3,P3,2,standart,relabel:gemini
Turnike 4 kaçak geçiş uyarısı veriyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
Kart okumuyor mu hala Vezneciler?,elektronik_sistemler,4,information_request,2,P3,2,devrik,missing:gemini
Tarife hatası biletmatik,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
sirinevler tarife hatasi ucret fazla alindi,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
4. Levent İstanbulkart okuyucu güncelleme sonrası tepki vermiyor.,elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
taksim bilet holu kiosk dokunmatik calismiyo,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
personel kartlari gene calismiyo turnikede giris yapamiyoruz.,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
Bilet uygulaması çöktü,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
Yamanevler BSO-05 otomatı iade çekmekte hata kodu 101 veriyor.,elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
Biletmatik arıza Topkapı,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Bilgi var mı biletmatik arızasıyla?,elektronik_sistemler,4,information_request,2,P3,2,devrik,missing:gemini
İstanbulkart okuyucu hatası,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
"Yenikapı aktarma İstanbulkart okuyucusunda bakiye yazmıyor, sıfır gösteriyor.",elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
haciosman turnike bolge kontrol yazilimi hata veriyor,elektronik_sistemler,4,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
BİS ünitesi montaj platı çatlak,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
Veritabanı kilitlenme hatası,elektronik_sistemler,4,fault_report,0,P2,1,cok_kisa,relabel:gemini
Ziya Gökalp BSO iade modülü kapak açma komutu vermiyor.,elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
Mobil uygulama hata veriyor QR geçersiz,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:openrouter
Kadıköy BSO parayı yuttu iade yok,elektronik_sistemler,4,complaint,3,P3,2,devrik,relabel:gemini
kadikoy bilet holu kiosk dil secimi donuyo,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
maltepe bilet holu sunucu baglantisi yok yaziyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Başakşehir Mérkez BSO cihazı yeni banknot serisini tanımıyor.,elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
Bilet iade edilmiyor hata kodu topkapi,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
BSO-02 sistem hatası banknot iade etmiyor,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
Kirazlı gişe önü bilet otomatı kredi kartı reddediyor.,elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
Kirazlı turnike 7 timeout hatası,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:gemini
Bilet sunucusu yanıt vermiyor,elektronik_sistemler,4,fault_report,0,P2,1,cok_kisa,relabel:gemini
İTÜ-Ayazağa bilet otomatı parayla ödeme modunda donuyor.,elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
"Üsküdar BSO cihazında İstanbulkart okuyucu kilitlendi, servis gerekli.",elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
"Aksaray BSO otomatı iade hopperı boş uyarısı veriyor, dolu iken.",elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
Geldi mi teknik servis bilet holüne?,elektronik_sistemler,4,information_request,2,P3,2,devrik,missing:gemini
yenikapi turnike bolgesi okuyucu ses cikarmiyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
bogazici uni bso 1 hoparlor sesi yok,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
"Otogar BSO hopper boş hatası veriyor, dolu olduğu halde.",elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
BSO banknot kabul etmiyor sistem uyarısı,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
Atatürk Oto Sanayi BSO cihazı banknot çekip iade etmiyor.,elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:openrouter
İstanbulkart bakiye güncellenmiyor tornada hata,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
sanayi mahallesinde qr neden calismiyo nezman acilir?,elektronik_sistemler,4,information_request,2,P3,2,yazim_yanlisi,missing:gemini
Bozuldu personel girişindeki turnike okuyucusu.,elektronik_sistemler,4,fault_report,0,P3,2,devrik,missing:gemini
Kadıköy bilet otomatında İstanbulkart bakiye hatası veriyor.,elektronik_sistemler,4,fault_report,0,P3,2,standart,relabel:gemini
BSO kredi kartı onayı düşüyor banka bağlantısı,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:gemini
yenikapi bilet otomat dili degistirince donuyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Üsküdar turnikeler toplu hata,elektronik_sistemler,4,fault_report,0,P2,1,cok_kisa,relabel:gemini
yenikapi turnike reader hata veriyo ne zman bakilacak?,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,missing:gemini
Biletmatik ucret almiyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Yenikapı bilet uygulaması giriş yapmıyor,elektronik_sistemler,4,fault_report,0,P2,1,cok_kisa,relabel:gemini
Bağlanmıyor tablet puantaj sistemine servis sonunda.,elektronik_sistemler,4,fault_report,0,P3,2,devrik,missing:gemini
atasehir turnike gecis loglari gelmiyor merkeze,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
atakoy bso 3 kart okumuyo hata 12,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Yenikapı bilet otomatları ağ hatası,elektronik_sistemler,4,fault_report,0,P2,1,cok_kisa,relabel:gemini
